,date,open,close,high,low,volume,code
720,2014-12-29,70.535,66.335,72.262,64.99,89838.0,600519
721,2014-12-30,65.899,69.39,70.426,65.426,56171.0,600519
722,2014-12-31,68.262,71.917,72.262,67.717,46269.0,600519
723,2015-01-05,71.917,83.644,85.208,71.071,94515.0,600519
724,2015-01-06,81.353,79.381,83.681,77.735,55020.0,600519
725,2015-01-07,77.753,74.935,80.899,72.253,54797.0,600519
726,2015-01-08,75.899,73.862,76.371,72.39,40525.0,600519
727,2015-01-09,72.626,72.544,77.508,72.362,53982.0,600519
728,2015-01-12,72.262,69.017,74.617,67.226,49914.0,600519
729,2015-01-13,69.535,67.608,70.935,67.353,36708.0,600519
730,2015-01-14,67.717,66.062,69.081,63.971,52403.0,600519
731,2015-01-15,66.708,68.69,68.99,65.426,48585.0,600519
732,2015-01-16,68.808,68.726,70.444,68.608,39978.0,600519
733,2015-01-19,64.081,59.062,66.081,55.417,64679.0,600519
734,2015-01-20,59.553,61.426,63.626,56.808,61022.0,600519
735,2015-01-21,61.599,65.317,65.808,60.626,52674.0,600519
736,2015-01-22,65.326,64.29,67.135,63.171,38254.0,600519
737,2015-01-23,63.281,64.099,66.153,63.271,33084.0,600519
738,2015-01-26,64.717,65.717,66.353,64.126,35649.0,600519
739,2015-01-27,65.735,63.271,65.735,61.353,41883.0,600519
740,2015-01-28,62.262,60.871,63.535,60.717,30680.0,600519
741,2015-01-29,59.717,59.671,61.353,58.626,32492.0,600519
742,2015-01-30,60.435,60.608,64.081,59.99,47508.0,600519
743,2015-02-02,59.09,58.462,59.899,57.262,33983.0,600519
744,2015-02-03,60.881,61.69,61.944,59.717,27792.0,600519
745,2015-02-04,62.399,60.671,65.062,60.444,35293.0,600519
746,2015-02-05,62.235,57.762,63.99,57.717,41239.0,600519
747,2015-02-06,58.299,58.262,59.99,57.353,37102.0,600519
748,2015-02-09,59.326,67.081,67.808,58.626,87293.0,600519
749,2015-02-10,67.535,65.79,67.899,64.49,53638.0,600519
750,2015-02-11,65.353,66.035,67.035,65.062,22894.0,600519
751,2015-02-12,66.799,66.417,67.253,64.999,25050.0,600519
752,2015-02-13,66.908,65.435,67.262,64.444,40127.0,600519
753,2015-02-16,65.481,66.181,66.471,64.281,39521.0,600519
754,2015-02-17,66.399,65.19,66.708,64.908,34172.0,600519
755,2015-02-25,65.899,66.771,68.353,64.181,59935.0,600519
756,2015-02-26,66.626,69.208,70.799,66.399,62297.0,600519
757,2015-02-27,69.444,73.217,76.353,69.353,63370.0,600519
758,2015-03-02,72.99,72.926,75.717,71.353,31098.0,600519
759,2015-03-03,71.626,68.581,74.081,67.862,42999.0,600519
760,2015-03-04,69.526,69.708,70.453,67.353,40662.0,600519
761,2015-03-05,67.726,68.19,69.562,66.853,36206.0,600519
762,2015-03-06,68.035,66.462,69.062,66.144,25470.0,600519
763,2015-03-09,68.444,73.681,74.981,66.626,43486.0,600519
764,2015-03-10,73.117,70.29,73.626,69.79,29637.0,600519
765,2015-03-11,70.29,74.062,74.99,70.262,40583.0,600519
766,2015-03-12,74.99,74.762,77.708,73.535,38496.0,600519
767,2015-03-13,74.717,72.181,75.808,70.971,25479.0,600519
768,2015-03-16,72.317,75.681,76.353,69.544,31160.0,600519
769,2015-03-17,76.799,78.417,80.162,76.708,45904.0,600519
770,2015-03-18,78.444,80.853,81.344,77.281,39304.0,600519
771,2015-03-19,80.026,77.062,80.435,75.953,33539.0,600519
772,2015-03-20,76.081,75.126,76.799,73.062,51373.0,600519
773,2015-03-23,76.508,76.881,78.399,75.171,40979.0,600519
774,2015-03-24,77.081,77.435,79.026,74.171,60079.0,600519
775,2015-03-25,74.99,74.79,76.899,74.135,42240.0,600519
776,2015-03-26,75.49,80.044,81.262,74.081,67105.0,600519
777,2015-03-27,79.535,76.399,80.044,74.944,40144.59,600519
778,2015-03-30,76.517,78.417,80.399,75.081,63451.0,600519
779,2015-03-31,78.335,77.681,82.053,75.917,88130.0,600519
780,2015-04-01,77.744,77.117,79.135,76.335,76875.0,600519
781,2015-04-02,77.681,76.426,79.171,74.881,62981.0,600519
782,2015-04-03,75.899,78.453,78.635,74.79,51210.0,600519
783,2015-04-07,78.49,81.962,82.335,77.535,59824.0,600519
784,2015-04-08,83.626,85.444,91.062,82.799,135857.0,600519
785,2015-04-09,85.426,81.353,86.699,80.49,62399.0,600519
786,2015-04-10,81.344,81.553,84.071,80.999,102019.0,600519
787,2015-04-13,82.762,84.899,85.435,80.39,91356.0,600519
788,2015-04-14,84.99,86.808,89.79,84.953,81903.0,600519
789,2015-04-15,89.626,86.535,90.244,85.135,55005.0,600519
790,2015-04-16,89.126,105.235,105.235,88.471,86014.0,600519
791,2015-04-17,116.717,110.953,125.626,107.062,192094.0,600519
792,2015-04-20,108.626,112.29,122.899,107.717,130588.0,600519
793,2015-04-21,117.717,133.562,133.562,117.717,122401.0,600519
794,2015-04-22,143.899,139.435,144.081,133.271,134635.0,600519
795,2015-04-23,139.535,132.299,139.69,129.517,86030.0,600519
796,2015-04-24,128.517,134.526,135.608,122.271,100531.0,600519
797,2015-04-27,133.699,132.071,142.99,129.526,78973.0,600519
798,2015-04-28,130.444,124.89,134.626,124.126,87291.0,600519
799,2015-04-29,123.262,126.608,129.535,123.262,59300.0,600519
800,2015-04-30,127.853,128.835,131.262,124.762,64064.0,600519
801,2015-05-04,129.226,131.326,134.99,126.826,54739.0,600519
802,2015-05-05,128.626,118.581,128.626,117.608,73700.0,600519
803,2015-05-06,121.335,120.153,124.071,117.726,60324.0,600519
804,2015-05-07,122.262,122.199,128.517,120.044,68102.0,600519
805,2015-05-08,123.281,130.599,131.244,123.081,57805.0,600519
806,2015-05-11,128.171,133.571,134.071,126.808,61345.0,600519
807,2015-05-12,133.353,130.826,133.353,128.626,47031.0,600519
808,2015-05-13,130.262,132.626,138.599,129.081,58913.0,600519
809,2015-05-14,132.49,128.09,135.444,127.917,41853.0,600519
810,2015-05-15,128.09,122.417,129.981,119.181,54185.0,600519
811,2015-05-18,122.262,118.753,122.262,117.808,35363.0,600519
812,2015-05-19,118.671,126.844,127.008,117.899,47637.0,600519
813,2015-05-20,128.626,130.399,135.899,126.171,63771.0,600519
814,2015-05-21,132.262,134.617,137.081,130.453,47669.0,600519
815,2015-05-22,135.608,150.317,151.171,135.526,66649.0,600519
816,2015-05-25,144.99,160.29,161.799,144.081,67473.0,600519
817,2015-05-26,160.081,159.117,163.171,157.681,60914.0,600519
818,2015-05-27,159.099,151.262,162.553,147.717,46934.0,600519
819,2015-05-28,149.762,136.908,154.99,135.99,60884.0,600519
820,2015-05-29,135.908,139.381,144.081,135.799,57783.0,600519
821,2015-06-01,139.481,146.317,147.699,135.717,65816.0,600519
822,2015-06-02,145.444,141.917,145.444,136.499,64635.0,600519
823,2015-06-03,140.608,138.435,141.917,135.908,46424.0,600519
824,2015-06-04,138.608,134.271,140.444,117.717,92362.0,600519
825,2015-06-05,134.181,130.299,137.808,123.171,85738.0,600519
826,2015-06-08,128.181,140.117,142.753,126.626,96007.0,600519
827,2015-06-09,140.444,135.017,144.808,132.717,77851.0,600519
828,2015-06-10,131.935,136.853,142.153,130.262,80462.0,600519
829,2015-06-11,135.899,135.953,139.99,133.871,52954.0,600519
830,2015-06-12,137.826,141.353,147.717,136.808,90909.0,600519
831,2015-06-15,142.244,136.708,146.808,135.971,100014.0,600519
832,2015-06-16,134.99,130.399,141.171,129.081,69303.0,600519
833,2015-06-17,130.408,131.435,133.862,125.899,58388.0,600519
834,2015-06-18,129.553,121.326,131.171,118.262,61506.0,600519
835,2015-06-19,123.053,113.453,125.435,112.281,67608.0,600519
836,2015-06-23,117.535,128.853,132.126,112.381,81247.0,600519
837,2015-06-24,126.808,136.999,140.626,124.671,95706.0,600519
838,2015-06-25,137.262,128.435,137.744,126.999,66521.0,600519
839,2015-06-26,126.826,119.944,132.035,113.444,99332.0,600519
840,2015-06-29,125.326,123.753,132.717,106.626,165071.0,600519
841,2015-06-30,123.753,133.762,135.735,123.171,126298.0,600519
842,2015-07-01,131.353,133.617,143.626,127.699,103326.0,600519
843,2015-07-02,131.626,136.171,156.444,122.271,118459.0,600519
844,2015-07-03,131.353,126.635,136.353,119.717,109605.0,600519
845,2015-07-06,143.126,130.481,143.162,117.262,272799.0,600519
846,2015-07-07,126.808,121.517,132.79,117.262,167562.0,600519
847,2015-07-08,107.717,114.862,122.253,99.317,289140.0,600519
848,2015-07-09,114.862,134.026,136.271,111.353,138203.0,600519
849,2015-07-10,133.171,140.981,156.808,128.59,256149.0,600519
850,2015-07-13,134.081,133.853,140.971,127.717,148926.0,600519
851,2015-07-14,131.353,125.944,131.517,124.262,96768.0,600519
852,2015-07-15,124.535,127.953,129.262,120.699,104077.0,600519
853,2015-07-16,127.953,128.253,130.608,125.226,72814.0,600519
854,2015-07-17,132.511,131.801,133.501,128.251,56418.0,600519
855,2015-07-20,130.661,128.621,131.411,126.011,67933.0,600519
856,2015-07-21,125.261,125.171,127.711,123.511,51789.0,600519
857,2015-07-22,123.511,120.641,125.511,120.091,70855.0,600519
858,2015-07-23,121.501,123.051,124.111,119.281,64748.0,600519
859,2015-07-24,124.011,122.721,127.201,122.261,57390.0,600519
860,2015-07-27,120.511,105.031,124.811,104.511,76944.0,600519
861,2015-07-28,103.371,109.341,112.951,100.991,86703.0,600519
862,2015-07-29,111.291,111.251,113.511,105.641,66507.0,600519
863,2015-07-30,112.341,109.471,112.341,108.611,41134.0,600519
864,2015-07-31,110.211,110.341,110.441,106.511,40736.0,600519
865,2015-08-03,108.511,113.071,113.501,106.511,54553.0,600519
866,2015-08-04,112.771,115.481,117.491,112.771,59533.0,600519
867,2015-08-05,116.441,110.701,117.361,110.451,43143.0,600519
868,2015-08-06,109.741,108.471,111.011,106.511,39249.0,600519
869,2015-08-07,111.001,110.441,112.111,109.111,39521.0,600519
870,2015-08-10,110.521,115.811,116.511,108.641,56496.0,600519
871,2015-08-11,115.811,114.261,115.921,113.521,50897.0,600519
872,2015-08-12,113.501,112.981,117.801,112.261,45824.0,600519
873,2015-08-13,115.011,113.021,115.011,109.511,35180.0,600519
874,2015-08-14,114.011,113.491,114.911,112.761,30666.0,600519
875,2015-08-17,111.531,109.731,112.331,107.511,53858.0,600519
876,2015-08-18,110.491,104.571,111.011,103.861,51285.0,600519
877,2015-08-19,103.261,105.131,105.671,101.691,50261.0,600519
878,2015-08-20,104.341,98.581,104.511,98.411,39645.0,600519
879,2015-08-21,95.031,89.841,98.371,89.631,75620.0,600519
880,2015-08-24,84.511,73.151,85.011,71.711,89812.0,600519
881,2015-08-25,70.971,80.101,86.021,69.711,123080.0,600519
882,2015-08-26,80.271,87.391,92.011,78.511,91572.0,600519
883,2015-08-27,93.511,100.581,103.411,88.401,87052.0,600519
884,2015-08-28,98.511,96.161,98.801,90.641,89925.0,600519
885,2015-08-31,92.851,98.881,99.011,88.691,62730.0,600519
886,2015-09-01,95.331,97.881,98.511,91.511,87432.0,600519
887,2015-09-02,93.621,98.121,98.511,92.711,106945.0,600519
888,2015-09-07,96.111,92.221,97.511,92.161,32216.0,600519
889,2015-09-08,91.971,92.831,93.981,88.511,33098.0,600519
890,2015-09-09,93.651,95.371,97.381,93.651,35215.0,600519
891,2015-09-10,93.891,96.721,96.811,92.651,26852.0,600519
892,2015-09-11,95.391,96.421,97.611,94.561,16932.0,600519
893,2015-09-14,95.941,106.041,106.311,91.411,86175.0,600519
894,2015-09-15,101.521,105.511,105.531,98.631,51884.0,600519
895,2015-09-16,103.521,108.061,113.051,101.241,37198.0,600519
896,2015-09-17,106.111,101.511,109.311,101.121,26423.0,600519
897,2015-09-18,102.111,102.941,104.401,101.511,15642.0,600519
898,2015-09-21,101.521,102.811,104.211,101.511,16527.0,600519
899,2015-09-22,104.281,102.781,104.691,102.491,16457.0,600519
900,2015-09-23,100.661,98.231,102.501,97.611,22344.0,600519
901,2015-09-24,99.311,97.511,99.791,96.311,13886.0,600519
902,2015-09-25,97.501,96.971,98.411,93.011,24455.0,600519
903,2015-09-28,94.991,94.891,95.811,92.741,12341.0,600519
904,2015-09-29,93.061,93.681,94.881,91.811,18409.0,600519
905,2015-09-30,93.741,93.821,94.991,93.681,11634.0,600519
906,2015-10-08,102.291,101.031,105.091,100.511,34391.0,600519
907,2015-10-09,102.291,100.461,102.411,100.011,15721.0,600519
908,2015-10-12,102.511,101.601,108.001,101.361,49030.0,600519
909,2015-10-13,101.601,102.251,103.601,101.601,15751.0,600519
910,2015-10-14,102.491,101.341,103.011,100.521,15213.0,600519
911,2015-10-15,101.671,103.501,103.881,101.071,16550.0,600519
912,2015-10-16,104.731,104.251,105.911,102.921,19238.0,600519
913,2015-10-19,108.451,106.231,108.451,105.411,26121.0,600519
914,2015-10-20,105.531,105.481,106.391,104.691,14784.0,600519
915,2015-10-21,105.591,103.821,106.061,100.521,22349.0,600519
916,2015-10-22,103.751,106.041,106.241,102.941,23720.0,600519
917,2015-10-23,109.311,114.491,121.111,109.061,56277.0,600519
918,2015-10-26,115.511,121.241,121.811,111.511,43346.0,600519
919,2015-10-27,120.611,118.761,121.191,116.091,22572.0,600519
920,2015-10-28,118.501,115.951,118.501,115.411,16559.0,600519
921,2015-10-29,115.511,116.511,118.301,115.511,13454.0,600519
922,2015-10-30,116.461,117.371,119.311,115.631,12257.0,600519
923,2015-11-02,118.111,116.071,119.371,116.011,15298.0,600519
924,2015-11-03,116.431,113.221,119.271,111.911,23173.0,600519
925,2015-11-04,114.091,118.491,119.511,113.621,30809.0,600519
926,2015-11-05,118.111,120.071,126.791,117.011,49982.0,600519
927,2015-11-06,120.861,121.931,122.111,119.071,21695.0,600519
928,2015-11-09,125.511,124.341,128.171,122.511,40527.0,600519
929,2015-11-10,123.511,125.891,127.631,122.671,28729.0,600519
930,2015-11-11,125.521,123.661,126.511,122.111,23815.0,600519
931,2015-11-12,123.741,123.521,126.511,122.891,16180.0,600519
932,2015-11-13,121.611,118.621,123.011,118.341,28397.0,600519
933,2015-11-16,116.011,117.291,120.011,115.511,23916.0,600519
934,2015-11-17,118.231,117.871,121.011,116.651,21986.0,600519
935,2015-11-18,117.101,118.171,119.511,117.101,19725.0,600519
936,2015-11-19,117.511,118.541,119.511,117.411,15262.0,600519
937,2015-11-20,118.651,117.231,119.291,116.611,22274.0,600519
938,2015-11-23,116.511,116.131,117.351,116.021,20994.0,600519
939,2015-11-24,115.901,115.201,116.791,113.511,20469.0,600519
940,2015-11-25,115.211,116.491,116.511,113.911,24249.0,600519
941,2015-11-26,117.001,116.351,117.301,115.341,18804.0,600519
942,2015-11-27,116.001,111.251,116.051,110.141,16220.0,600519
943,2015-11-30,111.551,117.821,118.291,111.301,33440.0,600519
944,2015-12-01,116.511,117.311,117.461,114.511,18877.0,600519
945,2015-12-02,117.991,125.091,130.511,115.511,47891.0,600519
946,2015-12-03,122.511,123.711,124.911,120.211,22386.0,600519
947,2015-12-04,123.471,118.821,123.471,118.521,20848.0,600519
948,2015-12-07,118.511,118.021,120.491,116.711,19255.0,600519
949,2015-12-08,118.061,115.451,118.061,114.971,17393.0,600519
950,2015-12-09,115.091,117.981,118.561,115.011,14119.0,600519
951,2015-12-10,118.511,116.471,119.711,115.501,13786.0,600519
952,2015-12-11,116.011,114.921,116.011,114.011,13035.0,600519
953,2015-12-14,113.701,117.611,118.391,112.511,20701.0,600519
954,2015-12-15,117.311,118.021,118.101,115.591,15088.0,600519
955,2015-12-16,117.921,117.421,118.151,116.101,20144.0,600519
956,2015-12-17,117.901,119.371,120.391,117.511,24253.0,600519
957,2015-12-18,119.011,120.391,122.661,118.621,28460.0,600519
958,2015-12-21,121.511,130.541,132.691,121.511,59391.0,600519
959,2015-12-22,130.311,128.541,130.311,126.791,28402.0,600519
960,2015-12-23,128.961,126.511,130.201,126.211,22374.0,600519
961,2015-12-24,127.491,128.291,129.191,126.711,15577.0,600519
962,2015-12-25,128.511,128.011,129.171,126.391,11542.0,600519
963,2015-12-28,128.991,122.631,129.511,122.511,25594.0,600519
964,2015-12-29,122.131,123.341,123.951,122.021,15774.0,600519
965,2015-12-30,123.691,122.371,124.171,121.031,20147.0,600519
966,2015-12-31,121.731,121.701,123.011,121.331,19673.0,600519
967,2016-01-04,121.511,113.531,121.511,113.501,17349.0,600519
968,2016-01-05,113.511,116.331,117.481,111.021,31908.0,600519
969,2016-01-06,116.291,115.691,117.171,112.811,23760.0,600519
970,2016-01-07,112.501,105.741,112.501,103.541,8148.0,600519
971,2016-01-08,107.681,108.141,111.511,103.511,44510.0,600519
972,2016-01-11,106.671,103.371,107.301,102.911,29702.0,600519
973,2016-01-12,104.611,100.301,105.611,99.511,40287.0,600519
974,2016-01-13,102.611,103.291,109.511,102.111,29201.0,600519
975,2016-01-14,100.621,108.331,109.491,99.021,34776.0,600519
976,2016-01-15,108.261,102.511,109.691,101.511,26681.0,600519
977,2016-01-18,101.511,102.941,105.911,100.711,27371.0,600519
978,2016-01-19,104.511,113.751,113.841,103.521,59110.0,600519
979,2016-01-20,110.511,105.831,113.671,104.521,40968.0,600519
980,2016-01-21,104.771,103.771,108.101,103.411,21832.0,600519
981,2016-01-22,106.621,106.251,106.911,102.321,22733.0,600519
982,2016-01-25,106.511,106.281,107.001,105.011,13750.0,600519
983,2016-01-26,104.501,102.521,107.981,102.011,22280.0,600519
984,2016-01-27,103.491,103.441,104.401,99.211,29840.0,600519
985,2016-01-28,103.261,100.151,103.261,99.131,17903.0,600519
986,2016-01-29,100.991,104.161,106.011,100.511,23090.0,600519
987,2016-02-01,105.611,104.801,106.311,103.401,19178.0,600519
988,2016-02-02,105.511,108.061,108.311,104.151,17842.0,600519
989,2016-02-03,106.091,107.171,108.071,105.011,15156.0,600519
990,2016-02-04,108.311,108.501,109.391,107.051,16624.0,600519
991,2016-02-05,108.501,107.381,108.691,106.041,14227.0,600519
992,2016-02-15,103.511,103.921,106.511,103.111,19470.0,600519
993,2016-02-16,104.071,107.431,111.511,104.071,19223.0,600519
994,2016-02-17,107.251,105.811,108.431,104.021,20349.0,600519
995,2016-02-18,106.711,105.221,107.111,104.611,18892.0,600519
996,2016-02-19,105.131,106.621,106.691,104.641,14238.0,600519
997,2016-02-22,109.511,111.311,111.831,109.511,27759.0,600519
998,2016-02-23,111.281,115.921,118.491,110.531,37460.0,600519
999,2016-02-24,115.711,121.251,121.541,114.521,33129.0,600519
1000,2016-02-25,122.311,115.921,123.991,115.641,39480.0,600519
1001,2016-02-26,116.611,120.351,122.761,114.771,28332.0,600519
1002,2016-02-29,122.501,118.421,124.391,110.311,47712.0,600519
1003,2016-03-01,119.471,121.931,123.811,113.911,34004.0,600519
1004,2016-03-02,122.511,127.731,129.011,122.181,47942.0,600519
1005,2016-03-03,128.511,131.321,135.491,125.171,40193.0,600519
1006,2016-03-04,130.391,142.291,143.671,128.521,85838.0,600519
1007,2016-03-07,141.621,137.151,143.511,134.561,39345.0,600519
1008,2016-03-08,136.811,132.721,136.811,130.511,26147.0,600519
1009,2016-03-09,130.511,130.951,136.161,129.611,16402.0,600519
1010,2016-03-10,132.501,131.571,137.211,131.511,25727.0,600519
1011,2016-03-11,130.051,131.561,135.391,129.011,16320.0,600519
1012,2016-03-14,134.271,128.081,137.011,125.711,45277.0,600519
1013,2016-03-15,128.311,135.431,137.901,127.851,36356.0,600519
1014,2016-03-16,133.731,132.121,136.011,128.511,24250.0,600519
1015,2016-03-17,133.511,133.071,137.611,131.811,28820.0,600519
1016,2016-03-18,135.511,129.511,135.771,129.291,70568.0,600519
1017,2016-03-21,130.171,135.491,135.531,130.161,38547.0,600519
1018,2016-03-22,135.771,138.001,141.691,135.011,41766.0,600519
1019,2016-03-23,138.711,138.481,140.511,136.191,21412.0,600519
1020,2016-03-24,138.511,146.171,148.911,134.811,62068.0,600519
1021,2016-03-25,146.011,148.491,153.301,144.531,44756.0,600519
1022,2016-03-28,148.491,153.091,156.891,148.491,48337.0,600519
1023,2016-03-29,153.111,151.621,154.511,147.951,36688.0,600519
1024,2016-03-30,152.511,152.171,153.911,148.991,27782.0,600519
1025,2016-03-31,153.351,151.151,153.811,150.501,19457.0,600519
1026,2016-04-01,152.461,148.601,154.001,148.051,25146.0,600519
1027,2016-04-05,146.511,149.031,151.011,146.511,25047.0,600519
1028,2016-04-06,149.311,160.721,161.111,149.311,48424.0,600519
1029,2016-04-07,160.401,157.621,160.991,156.131,25536.0,600519
1030,2016-04-08,155.511,153.371,159.401,151.711,23156.0,600519
1031,2016-04-11,154.011,147.231,158.691,147.011,119284.0,600519
1032,2016-04-12,147.211,148.431,148.511,145.611,23339.0,600519
1033,2016-04-13,148.911,145.751,152.141,145.211,54274.0,600519
1034,2016-04-14,145.891,146.271,148.341,144.511,28664.0,600519
1035,2016-04-15,146.151,148.411,148.491,144.711,19029.0,600519
1036,2016-04-18,146.311,147.191,149.511,146.011,18593.0,600519
1037,2016-04-19,148.101,146.691,148.701,144.961,14236.0,600519
1038,2016-04-20,146.701,141.951,147.911,139.311,33708.0,600519
1039,2016-04-21,144.011,143.881,145.811,141.811,29672.0,600519
1040,2016-04-22,144.511,150.911,151.391,143.881,35459.0,600519
1041,2016-04-25,150.631,148.031,151.611,146.811,24990.0,600519
1042,2016-04-26,148.461,147.371,150.391,146.511,15156.0,600519
1043,2016-04-27,148.011,148.391,148.991,147.001,13915.0,600519
1044,2016-04-28,149.341,149.951,150.251,147.511,17156.0,600519
1045,2016-04-29,150.901,154.711,155.941,150.901,46079.0,600519
1046,2016-05-03,154.061,163.511,165.791,154.061,56474.0,600519
1047,2016-05-04,163.511,159.721,165.901,159.501,28636.0,600519
1048,2016-05-05,160.011,161.281,161.661,159.011,13517.0,600519
1049,2016-05-06,160.821,155.731,162.031,154.631,27173.0,600519
1050,2016-05-09,153.641,154.331,156.311,152.521,27799.0,600519
1051,2016-05-10,153.011,155.591,157.511,152.621,33505.0,600519
1052,2016-05-11,155.861,160.381,163.991,155.861,49277.0,600519
1053,2016-05-12,157.531,159.471,160.071,155.511,18894.0,600519
1054,2016-05-13,159.491,154.471,162.411,154.011,28145.0,600519
1055,2016-05-16,154.371,155.141,155.311,150.811,22202.0,600519
1056,2016-05-17,154.521,153.541,155.911,153.341,11785.0,600519
1057,2016-05-18,152.591,147.951,155.361,146.611,28380.0,600519
1058,2016-05-19,148.671,149.281,152.011,148.011,20889.0,600519
1059,2016-05-20,150.351,154.771,155.691,147.831,25501.0,600519
1060,2016-05-23,153.231,157.711,158.501,153.231,18706.0,600519
1061,2016-05-24,157.921,155.451,158.721,153.611,11674.0,600519
1062,2016-05-25,157.991,155.371,158.451,154.521,17785.0,600519
1063,2016-05-26,155.501,156.221,157.311,152.711,18120.0,600519
1064,2016-05-27,156.231,155.951,158.201,154.891,13230.0,600519
1065,2016-05-30,155.011,159.641,160.011,153.511,29806.0,600519
1066,2016-05-31,159.511,167.981,170.131,158.711,53949.0,600519
1067,2016-06-01,168.911,167.301,169.011,166.511,21876.0,600519
1068,2016-06-02,166.521,171.251,172.191,166.521,24760.0,600519
1069,2016-06-03,170.511,187.401,190.251,169.911,64798.0,600519
1070,2016-06-06,185.511,179.561,186.511,178.511,37261.0,600519
1071,2016-06-07,180.011,181.361,182.001,178.521,18753.0,600519
1072,2016-06-08,179.911,177.791,181.371,177.011,23882.0,600519
1073,2016-06-13,176.861,170.571,180.171,169.761,37775.0,600519
1074,2016-06-14,171.221,176.261,177.311,171.221,25587.0,600519
1075,2016-06-15,174.221,180.001,181.311,173.721,27322.0,600519
1076,2016-06-16,178.371,177.531,181.311,177.291,19643.0,600519
1077,2016-06-17,177.111,181.771,186.001,177.111,24705.0,600519
1078,2016-06-20,183.281,179.621,183.371,177.511,19019.0,600519
1079,2016-06-21,180.551,177.321,181.451,176.511,16749.0,600519
1080,2016-06-22,177.281,181.951,182.871,176.281,20884.0,600519
1081,2016-06-23,183.481,179.951,183.481,178.391,13984.0,600519
1082,2016-06-24,178.791,177.281,180.511,170.711,20129.0,600519
1083,2016-06-27,178.511,191.191,195.811,178.511,63642.0,600519
1084,2016-06-28,190.531,191.721,193.171,189.831,24282.0,600519
1085,2016-06-29,191.061,191.691,192.961,187.711,28147.0,600519
1086,2016-06-30,193.531,195.431,201.711,193.531,38022.0,600519
1087,2016-07-01,196.882,195.852,201.562,193.682,26014.0,600519
1088,2016-07-04,196.682,203.582,205.082,195.682,29488.0,600519
1089,2016-07-05,204.712,210.262,212.782,204.712,41707.0,600519
1090,2016-07-06,209.482,226.872,227.682,208.692,47347.0,600519
1091,2016-07-07,225.482,226.592,236.482,221.762,50725.0,600519
1092,2016-07-08,223.212,219.592,225.182,215.842,45545.0,600519
1093,2016-07-11,218.712,224.822,233.682,218.712,57481.0,600519
1094,2016-07-12,225.442,234.412,236.282,224.682,53119.0,600519
1095,2016-07-13,232.712,226.872,234.412,224.732,53448.0,600519
1096,2016-07-14,225.772,226.772,230.482,224.882,29230.0,600519
1097,2016-07-15,226.802,227.202,227.712,224.742,26811.0,600519
1098,2016-07-18,227.182,225.892,229.182,225.342,23352.0,600519
1099,2016-07-19,225.182,217.792,225.982,215.232,41431.0,600519
1100,2016-07-20,218.302,218.242,220.552,217.182,17733.0,600519
1101,2016-07-21,219.832,224.062,227.282,218.682,33009.0,600519
1102,2016-07-22,222.582,217.602,224.882,217.062,28871.0,600519
1103,2016-07-25,217.282,220.942,223.872,216.682,23623.0,600519
1104,2016-07-26,218.692,228.722,229.182,218.182,35555.0,600519
1105,2016-07-27,229.532,223.692,230.282,217.982,39228.0,600519
1106,2016-07-28,221.682,225.732,228.982,221.182,39643.0,600519
1107,2016-07-29,224.762,222.832,228.562,222.682,29007.0,600519
1108,2016-08-01,222.682,216.642,223.632,214.682,31701.0,600519
1109,2016-08-02,216.932,215.892,220.182,212.532,26541.0,600519
1110,2016-08-03,216.682,216.502,217.582,213.832,24039.0,600519
1111,2016-08-04,216.532,215.982,218.012,213.902,21793.0,600519
1112,2016-08-05,216.172,215.612,218.052,214.712,20308.0,600519
1113,2016-08-08,215.832,217.782,217.982,212.742,22007.0,600519
1114,2016-08-09,217.852,225.432,227.352,216.102,39289.0,600519
1115,2016-08-10,224.732,223.492,226.182,223.012,20944.0,600519
1116,2016-08-11,224.062,226.452,231.252,223.692,31939.0,600519
1117,2016-08-12,227.082,226.652,227.082,223.692,23352.0,600519
1118,2016-08-15,225.482,228.462,231.372,223.832,34110.0,600519
1119,2016-08-16,231.682,219.202,232.162,217.682,88378.0,600519
1120,2016-08-17,219.282,217.842,220.652,216.182,43754.0,600519
1121,2016-08-18,217.632,216.112,219.332,214.812,31005.0,600519
1122,2016-08-19,215.482,216.162,217.132,214.482,19140.0,600519
1123,2016-08-22,215.812,217.002,219.262,215.682,20812.0,600519
1124,2016-08-23,217.012,216.562,218.722,215.482,19914.0,600519
1125,2016-08-24,216.702,214.962,217.172,213.512,22779.0,600519
1126,2016-08-25,214.882,212.692,215.062,209.752,25362.0,600519
1127,2016-08-26,212.822,211.132,214.232,210.082,21436.0,600519
1128,2016-08-29,217.682,217.212,218.482,214.882,38055.0,600519
1129,2016-08-30,216.682,215.542,218.182,214.352,21170.0,600519
1130,2016-08-31,216.382,219.872,220.442,215.222,40401.0,600519
1131,2016-09-01,219.382,218.392,221.682,217.932,17185.0,600519
1132,2016-09-02,217.682,215.462,219.132,214.562,18572.0,600519
1133,2016-09-05,215.882,218.182,218.682,215.492,19138.0,600519
1134,2016-09-06,218.182,219.622,220.042,218.032,20625.0,600519
1135,2016-09-07,219.362,216.282,219.362,215.182,29645.0,600519
1136,2016-09-08,214.892,215.502,216.182,214.092,16705.0,600519
1137,2016-09-09,216.332,214.312,216.542,213.682,16222.0,600519
1138,2016-09-12,211.682,207.742,213.682,207.452,38238.0,600519
